100,200,400,800,1600,3200,6400,12800,25600,51200,102400,204800,409600,819200,1638400,3276800,6553600,13107200,26214400
0,8.223394892,0,10.37277062,13.40299569,0,35.13689724,74.7208136,9.095489644,70.89262425,12.42071991,40.72156274,5.555384955,643.6182775,497.422397,0.002327092,77.71184487,2.802426937,0.281257342
3.035625188,2.851995477,0,15.97709005,20.70563232,0,34.88838794,7.035100719,12.58548803,0,4.395607963,116.9600661,13.32344151,307.6636823,0,0.025236305,52.38745179,578.7134054,30.41235805
0,8.119580946,0,0,0,10.95673788,73.04639539,62.53809427,1.609705378,0.397453786,19.72622786,19.48925861,123.494486,273.0986307,643.1043836,397.7621162,36.11312384,0.005359062,0
0,0,0,13.09866342,0,14.47022378,43.83313867,15.12238835,18.24931564,1.231153428,0.356995353,272.2661092,0.016427044,38.7325556,7.42E-05,0.218677783,42.75920345,0.025830985,7.258707887
0,0,6.087084939,14.92324279,10.60335006,0,1.744647065,89.7871161,17.07591229,0.034074635,137.4014554,0.201969497,725.2210119,2.025730999,41.02766755,25.39197145,58.93388849,8.897496651,3.695208527
0,0,2.536863375,9.709995293,0,13.54163118,17.0168565,2.911216323,59.25012173,0.283890657,32.00300572,5.372512469,2.03E-05,0,134.7339337,1.902907551,0.238051188,1.928463181,0
0,8.404764134,2.835884032,6.672220647,0,0,38.04914586,10.24431613,3.904625697,150.4676035,9.465152982,0,451.8030448,17.6312798,5.082925664,0.337575845,1.401183401,2.878666855,0.003439519
0,0,7.947816972,0,23.49937087,11.48043742,2.684589194,88.23115966,95.43795153,5.880657456,3.888666813,0,82.79310704,0,1.757428865,13.2549174,19.50668675,22.21116979,0
5.107212592,0,0,0,0,4.715541292,0,0,72.13785409,167.8514877,16.95478207,99.87708977,19.13416149,158.6780359,35.37015471,68.01044189,0.585857482,0.634725182,15.60343926
0,0,9.532936863,8.425339271,29.67123161,24.42299094,14.49395674,25.72104738,103.162029,123.6712483,152.4788954,71.96336479,71.39486205,1.3538019,74.82030343,25.48229152,5.543649112,2.038330492,0.168618809
0,0,0,0,12.8157062,6.698224086,29.46814745,48.8898864,35.9811638,75.15763197,14.74590621,60.69185866,25.53889134,44.37732384,0,0.00286532,69.39618998,82.48086231,0
