100,200,400,800,1600,3200,6400,12800,25600,51200,102400,204800,409600,819200,1638400,3276800,6553600,13107200,26214400
0,0.804847564,0,0.295634831,0.605974327,0.140124253,0.191756867,0.39138361,0.252083927,0.265228498,0.28296049,0.226262494,0.170240824,0.110980533,0.105510089,0.193070959,0.062158331,0.085186037,0.117684775
0.663687043,0.477092151,0,0.567333904,0.499025242,0.202645788,0.164013076,0.56860253,0.293504376,0,0.209813889,0.128847565,0.183797062,0.103601697,0.085365034,0.226720197,0.090901396,0.086716429,0.069462191
0.506028821,0.792397804,0,0.199642769,0.258436984,0.499257959,0.364831662,0.199660355,0.333105268,0.321293647,0.215659305,0.184520765,0.130845129,0.132856412,0.087890729,0.092254176,0.079774963,0.156678921,0.051621516
0,0,0,0.562056481,0,0.306586674,0.263661574,0.296685679,0.226221865,0.516769093,0.49853717,0.195378051,0.378189172,0.200348987,0.35683426,0.175732227,0.112747746,0.148181798,0.075612472
0,0,0.609514616,0.480240835,0.607157354,0.482949709,0.519990128,0.26014955,0.421879081,0.414636765,0.195118914,0.322741381,0.148261796,0.144423097,0.127081839,0.094575436,0.092246153,0.102970984,0.079198071
1,0,0.417963819,0.431160488,0,0.177698555,0.475877111,0.25083349,0.160608975,0.309965544,0.182901364,0.262254264,0.307410612,0.088317783,0.102980386,0.13352229,0.16725487,0.0752046,0.062284811
0.320556808,0.903863766,0.729280291,0.667182564,0,0,0.286007039,0.399329381,0.274128187,0.157085435,0.255429457,0.119262161,0.158452261,0.16601945,0.157481213,0.122647902,0.103821,0.112062805,0.13709153
0,0,0.881073488,0,0.440096661,0.898844092,0.648201986,0.287785009,0.210111245,0.225496679,0.353625612,0.08627743,0.184431455,0.081743888,0.172610768,0.128530506,0.099782426,0.082302091,0.064460711
0.801195961,0.666344892,0,0,0,0.321266386,0.149143875,0,0.213370794,0.17803363,0.216542892,0.202517252,0.160868362,0.133662007,0.135553249,0.110579914,0.133054555,0.096809742,0.088177131
0,0,0.437982351,0.347993535,0.595238532,0.307628827,0.378079426,0.25853633,0.167957307,0.177503279,0.193734583,0.190401157,0.148218698,0.209619941,0.181845166,0.077460173,0.121907455,0.102107393,0.124143964
0.412214489,0,0.211195267,0.2467359,0.302376009,0.41737314,0.331348954,0.194662255,0.19303889,0.161188677,0.393955002,0.13785075,0.161915714,0.18730434,0.078491584,0.24705394,0.07776161,0.082693944,0.066092999
