100,200,400,800,1600,3200,6400,12800,25600,51200,102400,204800,409600,819200,1638400,3276800,6553600,13107200,26214400
0,0.804847564,0,0.295634831,0.592159569,0.131698165,0.177926864,0.375928051,0.245734768,0.255835055,0.273961833,0.216029686,0.140478426,0.09604531,0.082748541,0.169797655,0.040218055,0.060642362,0.091271295
0.646289889,0.472909086,0,0.563591703,0.488110374,0.191870297,0.154591964,0.551979268,0.283039174,0,0.206957864,0.117570118,0.179654761,0.096894626,0.050123519,0.2098269,0.052564976,0.05437565,0.04148032
0.506028821,0.785241643,0,0.198240028,0.249683512,0.490941795,0.360746325,0.195627381,0.305683474,0.319635214,0.215659305,0.164819716,0.099534772,0.111784227,0.0611223,0.069943911,0.066535037,0.130226806,0.012585775
0,0,0,0.562056481,0,0.289294944,0.253499894,0.288599218,0.21318247,0.510752811,0.497591589,0.194939479,0.371918829,0.190376445,0.347236251,0.144217296,0.086460023,0.126512643,0.049249557
0,0,0.609514616,0.47748367,0.607157354,0.482949709,0.515614559,0.25935649,0.421879081,0.411981646,0.186607245,0.316798648,0.140218106,0.115925909,0.106623827,0.067110048,0.074293699,0.074961616,0.045123358
1,0,0.417963819,0.425691356,0,0.169849567,0.46745166,0.237810875,0.156508468,0.292599873,0.164170135,0.247016832,0.298718699,0.060235446,0.083047203,0.106001922,0.152614347,0.059092376,0.029382486
0.318988334,0.902972699,0.729280291,0.65446282,0,0,0.278789324,0.386530823,0.269179326,0.15219061,0.246901257,0.08685564,0.145664801,0.141362347,0.147793847,0.109829193,0.080073332,0.08966431,0.103056502
0,0,0.879489369,0,0.436214711,0.898379441,0.644440027,0.286298116,0.205661083,0.188496611,0.353192381,0.044310245,0.174709665,0.044546033,0.158068019,0.108907741,0.08771902,0.070729043,0.015039336
0.7940398,0.665726096,0,0,0,0.319960535,0.124483592,0,0.204358155,0.164599487,0.203415591,0.192708983,0.1520012,0.11907618,0.118724587,0.080460321,0.112815077,0.074947118,0.068030023
0,0,0.429002307,0.334812446,0.595238532,0.293019244,0.371024478,0.246331429,0.156702618,0.166163603,0.191196431,0.17327575,0.137383416,0.189215742,0.172555056,0.055355694,0.109971173,0.088319947,0.117073525
0.405940594,0,0.195836737,0.236958795,0.301655546,0.415043533,0.318581422,0.184934432,0.185885245,0.150881887,0.379365124,0.118156109,0.142845025,0.181079618,0.045104956,0.230282786,0.036590919,0.047246214,0.032014192
