100,200,400,800,1600,3200,6400,12800,25600,51200,102400,204800,409600,819200,1638400,3276800,6553600,13107200,26214400
0,0.243064702,0,0.149858528,0.359697567,0,0.157406186,0.300048798,0.62892511,0.374678744,0.530342682,0.500067344,0.707888359,0.252560073,0.311837212,1.357688585,0.494976556,0.761164608,0.922749319
0.106429506,0.06078387,0,0.112094849,0.297365546,0,0.12459394,0.571252784,0.584613522,0,0.663253512,0.32333328,0.53991816,0.326758518,0,1.110210475,0.565114481,0.377341137,0.618153671
0,0.195333938,0,0,0,0.626677456,0.152501305,0.08741346,0.729297761,0.897379971,0.506300776,0.504159008,0.389172253,0.319022875,0.293665456,0.350580199,0.580735356,1.179166512,0
0,0,0,0.082769644,0,0.382125687,0.203857934,0.456367378,0.452087045,0.84167645,1.018259548,0.259298649,1.272856639,0.577492399,1.562457856,0.930687314,0.595969526,1.11880233,0.684737937
0,0,0.490743485,0.189667213,0.699817061,0,0.852967082,0.116940826,0.535996877,1.187161146,0.305017512,0.983199072,0.166191571,0.768191478,0.528227604,0.591601523,0.545044824,0.721195399,0.762028078
0,0,0.029098621,0.081326541,0,0.0674889,0.562024658,0.60132516,0.245166818,1.030656676,0.419234304,0.749945923,1.783271686,0,0.426661558,0.791591379,1.005444429,0.792528047,0
0,0.149271962,0.646130068,0.485578582,0,0,0.243398516,0.567555611,0.630923581,0.119459631,0.56191896,0,0.241164653,0.615483673,0.670276952,0.900899273,0.776482831,0.773395149,1.136324465
0,0,0.496639068,0,0.186326409,0.562372582,0.740056043,0.114600813,0.210929763,0.658559425,0.755339666,0,0.45744375,0,0.795169243,0.627192266,0.591142162,0.635633833,0
0.195253936,0,0,0,0,0.533793302,0,0,0.289523096,0.20066118,0.548824433,0.367427342,0.620735015,0.406748269,0.564050551,0.546993691,0.846169278,0.909842998,0.702039354
0,0,0.211282073,0.402108715,0.129836324,0.069662635,0.417000863,0.420400837,0.173676899,0.267721849,0.253698542,0.454005446,0.459785041,0.909066694,0.482489883,0.590100053,0.740254958,0.829224208,0.993765334
0,0,0,0,0.252258326,0.651045106,0.257850154,0.064706488,0.423531983,0.36056824,0.568402347,0.398651617,0.572539489,0.546856485,0,1.236086696,0.555915797,0.526533027,0
