100,200,400,800,1600,3200,6400,12800,25600,51200,102400,204800,409600,819200,1638400,3276800,6553600,13107200,26214400
0,0.329677352,0,0.320632858,0.488016665,0,0.247692126,0.34701397,0.586851198,0.404483467,0.60342222,0.500156001,0.53752931,0.230993064,0.229646912,1.088372919,0.224803915,0.463269609,0.657524181
0.454169646,0.424270207,0,0.27949554,0.376625661,0,0.208347155,0.662482765,0.557427126,0,0.687677334,0.331455055,0.606854426,0.320050089,0,1.019661622,0.226698748,0.16011144,0.256820504
0,0.423605584,0,0,0,0.551606018,0.269172914,0.210814939,0.723658305,0.944348236,0.564894984,0.489129503,0.271638345,0.284612761,0.156560193,0.237256829,0.43499199,0.935604611,0
0,0,0,0.303393106,0,0.421290768,0.284578209,0.508188237,0.472151598,0.876597456,1.00195923,0.338237704,1.199028803,0.536446558,1.527534431,0.737424623,0.396492836,0.888789306,0.354764707
0,0,0.551028789,0.296672794,0.559122019,0,0.816967786,0.240073928,0.587976262,1.198636311,0.342504912,0.988773189,0.229075187,0.574672336,0.431496213,0.348381725,0.396343732,0.446272972,0.310439262
0,0,0.354060116,0.263820405,0,0.214306893,0.534718661,0.646246656,0.321239405,0.916071899,0.425555885,0.667724874,1.667279277,0,0.324140937,0.579315195,0.846956457,0.537089769,0
0,0.400078594,0.698722975,0.566460759,0,0,0.331677492,0.584134375,0.679502019,0.231523313,0.6159295,0,0.272509136,0.49884726,0.665218838,0.782016435,0.560684454,0.567915866,0.81830573
0,0,0.557897631,0,0.321764182,0.630289447,0.790996556,0.244327412,0.295001731,0.517525344,0.759878433,0,0.447114881,0,0.717832414,0.513103175,0.522583603,0.49100043,0
0.325187527,0,0,0,0,0.604998788,0,0,0.325730467,0.2448609,0.534692392,0.409044288,0.554134376,0.365594432,0.478314637,0.334973816,0.709331988,0.615325436,0.464171063
0,0,0.31110498,0.411665483,0.297627604,0.22038154,0.508640709,0.422840061,0.230176482,0.294762551,0.342250674,0.410000764,0.430200206,0.73764943,0.503317973,0.351026542,0.638403621,0.656309926,0.896090681
0,0,0,0,0.363170125,0.605679355,0.375148461,0.19602467,0.407125472,0.340462203,0.61339133,0.358274889,0.480555801,0.538685709,0,1.175602105,0.113939885,0.201209663,0
