100,200,400,800,1600,3200,6400,12800,25600,51200,102400,204800,409600,819200,1638400,3276800,6553600,13107200,26214400,52428800,104857600
1.345466074,1.162172196,0.136858519,0.114831472,2.508153674,1.638432862,3.824816384,3.877853168,3.735204107,3.312007142,3.866742257,1.051635839,2.970111057,0.847286283,0.804750348,8.246312786,2.688680203,1.475085211,1.854848998,0.404938052,1.26672437
0.687028004,1.639479842,3.190178727,0.347491276,0.998310963,0.053798148,5.70893266,2.090218309,0.907008107,7.517301172,4.398002702,0.319731792,3.525925514,2.429455252,0.769332562,0.592575602,2.031591868,0.981736835,1.836257961,0.804414231,1.528368532
2.363989801,1.013378585,1.800601856,0.235305433,3.07075062,2.119869155,0.819871626,7.018985453,0.104089487,14.52281769,4.675382296,1.2430219,3.479157814,3.347824377,1.075602847,1.166744286,1.300006657,1.016980801,4.578403308,1.497492078,1.133236269
1.298622808,1.79598032,1.90650196,2.320532112,1.869664703,2.923123131,3.98091507,4.023150861,1.390003607,0.442139439,0.872037459,3.153546731,5.823152745,9.479916416,2.365679,3.238788699,3.819612277,0.484169114,1.974598354,1.516328187,2.312511756
1.244943708,1.342107757,0.019497051,1.214504299,0.086446521,4.782518145,1.254424468,1.4529884,1.084851139,4.799283554,5.36422314,0.54089039,0.291101262,0.866137907,1.982510543,0.669560843,3.089793591,0.509746997,0.855580616,1.132474707,3.952016609
1.53568286,2.013013574,0.942742422,0.550402717,0.037142455,4.885312587,2.291745741,6.800870966,4.02230015,1.236101506,0.440370414,4.179639804,1.078250317,1.576800804,0.396998342,0.403353526,1.421030043,0.751004842,1.569910833,1.094005876,2.878709281
0.206086203,2.003175933,2.077399935,1.414006534,4.591458606,1.729079135,0.21304332,7.625434932,7.122612742,0.396224101,0.22767165,1.407922495,0.199538141,1.231614281,1.199819152,0.72006591,1.752644719,0.791455058,2.221399701,1.311336655,1.208209424
0.954576129,1.54741608,2.598350379,1.272089012,3.317886894,4.059309206,0.60490044,2.11357661,4.220541511,0.695328704,2.55195835,1.085954679,0.305460491,0.943106546,2.84782837,1.455745862,0.980619962,2.82389255,1.324429913,0.582902187,2.808925388
1.226421711,2.433334163,2.472079603,1.706313122,0.008638592,1.062770383,0.41280347,0.58443459,4.618389355,0.139429652,10.4160876,2.112615147,1.053632766,2.87701266,2.193061371,3.150710349,1.207318246,2.260608898,1.181942599,2.086901373,1.163971912
0.071583909,0.768876591,1.166926399,1.084340406,4.35565136,1.779635028,5.803298215,0.112657898,10.3767549,1.324359388,8.478502785,1.359441252,1.290448055,1.815707815,3.369416616,3.578763034,1.12348096,0.843136464,0.53079462,1.109986467,1.726730196
2.230687522,1.500141987,1.257652979,3.453664931,2.474816773,0.412864967,0.046186309,3.077522478,0.034052011,4.907930454,4.729131751,7.313783512,0.475011947,2.109626338,2.57247764,1.456631883,2.05187183,1.733324637,3.083116228,2.052852973,1.19721758
1.472108681,1.756311682,1.3030123,0.565526609,4.225554149,0.346077646,2.159179964,0.155932087,0.351793408,0.490839181,1.046204218,1.91908342,0.587275406,1.779299884,0.969115061,0.452873664,3.460976344,2.078928534,1.562435037,1.388458755,0.694626948
0.515659535,1.193412683,2.362769653,2.874810619,3.79617163,1.950884106,0.09565411,3.67568207,0.720198233,0.142126308,0.799316543,0.373516067,3.738583162,1.375088765,1.959262987,0.269179317,2.878524958,3.193708936,0.764928269,2.153727761,0.435629343
1.66929521,0.267318502,0.035800423,1.830307429,0.224210698,0.275112072,0.026343464,5.389381604,2.238192561,0.069009035,1.470245979,3.652286614,2.971013444,1.069314483,2.71919245,3.435531717,0.998562373,1.67287842,1.143652311,1.368169095,2.589867529
1.517508875,1.57337823,0.282123765,2.618128882,3.044902825,2.988289008,1.52162923,3.125358055,8.388557818,0.363226105,1.648751446,3.751518908,4.86005369,0.717327824,0.851189699,1.713530041,0.491454239,1.801361148,2.342418445,0.629141389,1.153552918
1.498997871,1.626579197,1.266938229,2.282231186,2.400770368,0.429371884,0.725042808,0.441722794,0.361081868,3.684003356,1.811738349,3.782196788,0.159677779,2.56590608,4.909088885,1.140755558,2.904850437,1.212570597,1.034329445,2.280516718,2.306820002
1.056809826,1.232470762,0.846634417,1.732674883,0.000585275,0.463544064,0.397789862,5.529126692,0.011440623,1.490608615,8.761427036,4.157479077,6.312292466,6.3737891,2.683819895,0.733135274,3.420077138,1.146053236,0.698033577,1.525955627,2.19512714
0.695243807,0.618979897,1.482445133,0.412598293,3.318396916,3.62405141,0.136819149,7.564367659,3.11104875,0.001343248,0.190640215,1.770246228,0.580039927,0.752408667,0.834291206,1.38300081,2.136428238,1.179557743,1.955926913,1.471638857,1.811317269
1.783090274,1.337722702,0.077945428,1.578587209,2.990117842,2.05497939,4.580127162,3.081152752,5.660929198,4.879745483,2.160952868,0.965393684,0.501478172,0.480072498,1.989567112,3.271649484,1.209474176,0.303564883,2.479543485,2.420287041,1.476252823
1.80145456,2.490130399,3.073737294,1.121478549,2.958980023,1.674464804,4.387177382,7.056627266,0.673781228,0.19866385,0.956732392,5.778396937,3.053911697,3.999463389,3.179369408,2.861114147,0.685848974,3.252110828,0.869028236,0.804880228,0.706036546
2.101853011,1.593515315,1.769668655,0.891964848,3.011688578,0.131898395,0.49196031,0.221103651,0.142800076,0.424632496,0.309060696,1.695298726,0.240815861,12.88583048,3.671938032,3.92939334,1.885533551,1.598361861,1.532668228,1.209437815,0.970978189
1.384143808,0.050073521,2.886261598,0.010841342,2.947008425,6.103546665,2.662054598,1.849825885,2.315964868,0.581390225,5.650728044,0.448359833,2.095704269,0.411551914,1.172665229,2.95390811,4.731206739,1.327292409,0.896198005,1.631383939,0.388476408
0.048965752,0.410895676,1.110522042,1.047500513,2.024995453,4.197707797,0.050930905,1.786376377,6.498097268,1.143158564,0.379112767,0.162941548,0.009720772,0.867944363,1.268354136,1.907987747,0.988002508,1.03029843,1.645007422,0.634059672,1.725877095
1.955228518,0.889074436,1.737334159,3.52E-06,3.176894285,3.601330636,0.06357955,1.797241706,4.885912457,6.402552247,2.251412668,2.251271231,0.126298432,3.271122836,2.89519334,0.414186775,3.310676862,0.786556396,2.958909785,2.926610004,1.110043478
2.552070333,2.03281574,0.795144896,2.596437218,1.094947283,0.558282716,0.017856062,3.26671927,0.910621361,3.826994112,2.292096824,2.259409623,1.463748489,0.992360862,2.246709922,2.00903557,0.908358232,0.808847797,3.212906961,2.359426813,1.740238022
0.92536643,2.005204244,1.324874001,1.233823904,0.966477985,1.45662943,5.229063014,0.302270337,0.418124946,5.843671127,1.287127226,3.205269868,1.275646169,1.869901357,2.409888847,1.972879395,1.266727768,2.098065982,1.504402448,1.33773312,1.359701702
1.559588849,1.655125158,1.290962995,2.993209932,3.859302198,1.000527442,0.290129498,2.283063141,0.61743088,5.960370729,1.979498712,6.321606151,1.4199818,1.058936677,8.2199913,7.548573732,0.394220475,1.534378502,2.309010413,0.956196261,1.749005657
0.975851864,1.883129208,0.980546567,0.928742912,1.167863424,1.140348772,5.760241506,0.133811709,3.174644225,11.16626783,0.098859848,4.113139021,0.856261743,1.396813456,2.927162971,0.392297896,2.090505427,0.604974697,1.911628387,1.713003171,1.082684134
1.386859331,2.095692046,0.398459373,2.095798914,5.443774503,1.243314093,0.674456586,1.682812195,3.716453652,4.614786044,8.725241741,1.104537137,3.738216099,0.772324503,0.884929728,3.632863952,2.130048515,0.494035145,1.522341356,0.455525557,1.266926361
0.62123396,1.154419632,1.730888368,2.381020597,1.902991956,2.48085109,2.402732222,4.520279877,2.712667803,1.409449198,1.623193709,1.112369617,0.126754754,1.381890094,2.511863383,1.396610453,4.456301574,2.389174962,3.976457858,2.610361559,1.072150969
1.216901495,0.824943634,1.330290371,0.000926763,3.628968842,1.835759912,0.545612676,1.22254912,5.724576156,4.126671978,6.054673264,1.843809915,4.463777761,4.893446581,0.819947879,2.491568169,4.876303867,0.407856835,1.1111339,1.190980619,2.19731248
1.049819872,2.901544824,0.820302301,0.208982889,1.669646897,3.582528804,5.065687205,0.056901264,0.38193735,0.06298343,0.845488737,1.907049027,2.632203932,1.393948306,4.320108077,4.467839762,0.500458289,1.350032121,1.553304537,2.201793504,1.168841504
1.700980311,2.201642242,2.206306211,2.170003674,1.72065734,5.827945132,4.654852582,2.671358099,0.005518598,7.467386218,2.046364542,0.392714723,7.091766232,0.768421053,2.60222458,0.830793987,1.142447065,0.912505636,1.791795248,0.549227742,1.422285735
1.610378769,1.647938574,1.824644536,1.898108364,2.868645231,0.483711994,3.137459559,5.704524449,1.27275489,0.058187463,4.734125877,2.270968276,4.9696868,3.889159372,0.189732199,0.952216516,2.381281424,2.486376649,1.33744303,0.943955292,1.094879699
