100,200,400,800,1600,3200,6400,12800,25600,51200,102400,204800,409600,819200,1638400,3276800,6553600,13107200,26214400,52428800,104857600
0.361591057,0.592029411,1.157814501,1.147946182,0.393590847,0.464892499,0.277005994,0.350087544,0.375695273,0.391536595,0.391817107,0.546997968,0.418850355,0.556309983,0.553559974,0.35483655,0.456708413,0.50454605,0.487903426,0.588007117,0.511517991
1.027802472,0.223905459,0.262829763,0.827045278,0.543081756,1.103590969,0.180877184,0.438733662,0.55252299,0.290180326,0.362959026,0.675611154,0.402917686,0.455777805,0.561671225,0.578866474,0.473636533,0.53103473,0.484275256,0.540780181,0.498118288
0.313299397,0.451757106,0.197074451,0.715083581,0.299311785,0.375692413,0.543013503,0.094400383,0.865307231,0.117340623,0.374332336,0.508954723,0.41602094,0.420049093,0.5302961,0.520774545,0.508965411,0.527113703,0.419491302,0.499453933,0.517995362
0.181413377,0.159708189,0.146021331,0.2885528,0.376955931,0.374835148,0.24726031,0.288192118,0.47957066,0.622880176,0.527858237,0.402532711,0.350379573,0.312507657,0.460541873,0.432177172,0.423379567,0.584875227,0.480914667,0.500010226,0.470712472
0.809567714,0.466132321,1.322515795,0.57825979,1.004633193,0.208132764,0.494934385,0.536273026,0.554277732,0.321785912,0.338695565,0.611982888,0.655512042,0.55055294,0.474790089,0.56142926,0.442408749,0.579911911,0.541179464,0.519624291,0.435847064
0.349443239,0.139900822,0.045131441,0.772453778,1.066147005,0.125998186,0.428059232,0.223883656,0.340272377,0.498585444,0.650146601,0.388075884,0.53917257,0.497500995,0.618181484,0.603361134,0.506919517,0.552517136,0.497097378,0.520691226,0.45720783
0.017045955,0.490582646,0.112091821,0.523628844,0.232789327,0.453105691,0.829047533,0.138609238,0.24829441,0.651181407,0.697317984,0.505116207,0.69446647,0.518406877,0.519691685,0.562049643,0.489112317,0.549357449,0.47063864,0.508860909,0.511837212
0.118425778,0.214115667,0.250400192,0.049237051,0.17800618,0.281314095,0.601602558,0.39609806,0.34319171,0.596822489,0.432714948,0.517394855,0.649162206,0.546243404,0.445731746,0.502529466,0.533287659,0.452105058,0.507717313,0.560346495,0.461214269
0.511295609,0.419573261,0.290568519,0.071831465,1.470362108,0.612121373,0.648955907,0.648033764,0.324464422,0.787953149,0.247152396,0.461278861,0.528676679,0.438477728,0.464570099,0.436185345,0.517928254,0.466230673,0.518207713,0.478218683,0.516633762
1.395024003,0.696955188,0.505496989,0.653426375,0.143172327,0.44484031,0.215309068,0.816728042,0.054527629,0.541203951,0.268028094,0.513130493,0.505370705,0.479758323,0.42474049,0.426205684,0.524260442,0.543704841,0.573408611,0.520105071,0.489467126
0.419644555,0.316571059,0.468437751,0.160699029,0.390545981,0.698238545,0.929152171,0.329540449,0.915074032,0.34152568,0.338132076,0.312038234,0.616076801,0.475509087,0.449936064,0.509102116,0.470137869,0.49025541,0.44698746,0.476388462,0.514746805
0.316189349,0.235450661,0.415537414,0.839080444,0.119714179,0.800574379,0.450198117,0.852675556,0.662884166,0.640837002,0.541452267,0.476018087,0.601038161,0.485138028,0.536928642,0.59761713,0.436154687,0.475800876,0.495099234,0.505495062,0.549193589
0.043690333,0.239895251,0.221976021,0.188810644,0.257690507,0.439602255,0.856291514,0.312630368,0.586762392,0.779283799,0.572665412,0.642099161,0.399988209,0.511472582,0.477307222,0.633067462,0.453722244,0.444380913,0.547923709,0.476879759,0.579601306
0.821732119,0.886316337,1.322732879,0.471952836,0.757840106,0.738473149,1.107044114,0.301083066,0.44378891,0.84753954,0.497377679,0.397005832,0.423812426,0.530118208,0.449354989,0.429113449,0.536137368,0.49397826,0.52079585,0.505223827,0.466221633
0.308736128,0.525305963,0.829651468,0.202139711,0.26114191,0.310917416,0.477190884,0.370012902,0.189474538,0.650056195,0.48448334,0.405088709,0.372312616,0.567980739,0.551941685,0.491481962,0.585637232,0.487534885,0.46495693,0.55773565,0.515668756
0.112823888,0.43079945,0.347139353,0.382289519,0.336378198,0.694371537,0.628245243,0.679774495,0.687378197,0.369510589,0.466635005,0.3985471,0.716434454,0.445413659,0.393302619,0.523001155,0.451942103,0.516275099,0.52673423,0.471038965,0.471711309
0.432145252,0.346081496,0.793391854,0.397220684,1.983956348,0.79756881,0.683764446,0.271876195,1.120650093,0.494609604,0.265607021,0.381407684,0.340829295,0.36116843,0.45194472,0.558618016,0.433567833,0.518252079,0.554460872,0.496566406,0.474181819
0.072614238,0.7099689,0.337694443,0.733203546,0.10658028,0.267710558,0.885588536,0.171564723,0.404523758,1.34681232,0.704312188,0.479959152,0.59054858,0.565675437,0.555078614,0.504468881,0.468011989,0.520055435,0.479889865,0.50107379,0.48797449
0.483444668,0.330414272,1.15979782,0.62601656,0.293085396,0.455352574,0.261584604,0.358583882,0.298621844,0.33333694,0.457517919,0.552297677,0.612568436,0.61031518,0.475023242,0.434658671,0.512960427,0.616170604,0.464450179,0.466420723,0.499805224
1.028223024,0.458449089,0.161496946,0.493655097,0.313430219,0.501179992,0.241367197,0.2076836,0.600673032,0.721308481,0.557262181,0.34157005,0.423528175,0.400496345,0.431351506,0.445089128,0.56044969,0.441313722,0.539794216,0.543442114,0.550774773
0.430629844,0.154247981,0.347865595,0.486717859,0.316213458,0.933273927,0.675139198,0.741803485,0.768574343,0.648681024,0.689091691,0.490734664,0.688213494,0.276285954,0.417746694,0.421804556,0.479027297,0.493414235,0.499698239,0.512255559,0.527543149
0.318016941,1.752826725,0.272099852,1.419711855,0.26098929,0.232683235,0.371314709,0.439014209,0.419516528,0.630400307,0.328840112,0.630243086,0.463387297,0.615445684,0.518337872,0.446841,0.40779439,0.510156873,0.538795694,0.494643779,0.588225585
1.832135474,0.765164499,0.631622149,0.655989178,0.423006453,0.144667225,1.032112,0.468824662,0.246871004,0.540013319,0.653165899,0.715921216,0.961416287,0.546849508,0.508076001,0.480489161,0.537746149,0.524407704,0.493943229,0.557696488,0.490413033
0.363608156,0.470527252,0.162302192,2.708349078,0.356575773,0.073770942,1.014715854,0.466519544,0.308429935,0.279505867,0.441893491,0.456484837,0.737109874,0.428055303,0.437192017,0.609014213,0.436696331,0.546165524,0.451153618,0.455338674,0.519738515
0.39466763,0.301014682,0.607985897,0.357712436,0.530200049,0.625060535,1.205070699,0.354698925,0.555941596,0.373303388,0.467665242,0.446946281,0.496819226,0.536448722,0.46351167,0.473231173,0.540274477,0.547013094,0.442729479,0.470174051,0.489327104
0.23110727,0.287915773,0.376349349,0.448440716,0.639909369,0.571706242,0.078290782,0.74074379,0.636229987,0.309159644,0.518650662,0.414231538,0.515844395,0.487409148,0.457417566,0.472387148,0.515329794,0.474244291,0.496191138,0.507477829,0.507217179
0.266834905,0.152016199,0.658870446,0.23859869,0.167025044,0.545898281,0.77330948,0.392868636,0.603701834,0.316138819,0.473032556,0.327026181,0.509554138,0.526761946,0.344763946,0.364408685,0.598101235,0.499298185,0.469687345,0.529565724,0.490490789
0.198577716,0.487689425,0.054663619,0.53689479,0.556477883,0.530710956,0.212249536,0.864232224,0.388148542,0.2001117,0.800299137,0.400672479,0.561352863,0.498905908,0.435829383,0.608587437,0.472987467,0.570617873,0.482696571,0.491790016,0.5205735
0.23704383,0.27873933,0.824659472,0.05112945,0.209313569,0.4815192,0.639574022,0.497015564,0.360353526,0.333404822,0.266505788,0.526478847,0.402348629,0.56379256,0.542457782,0.428371568,0.471927667,0.579810359,0.49880479,0.580697721,0.511804126
0.056444509,0.638100479,0.39724339,0.4575872,0.415025157,0.040706786,0.343449149,0.31239924,0.40476123,0.507527128,0.488692795,0.534114172,0.738644351,0.501199734,0.459026347,0.509263632,0.408989037,0.462371588,0.429875538,0.462069684,0.522036546
1.042266426,0.076141254,0.388334722,1.889071367,0.092750416,0.463974846,0.598186808,0.501383871,0.292339273,0.349831466,0.318016038,0.46095286,0.391013546,0.382323929,0.55216993,0.456445717,0.401713322,0.596132352,0.52047082,0.515650172,0.473005338
0.118671681,0.266207411,0.053702852,0.976544073,0.478158587,0.332867786,0.170621288,0.941162692,0.700432731,0.898066848,0.573602112,0.47045248,0.446513172,0.504307841,0.407548325,0.405814251,0.581200468,0.504828281,0.497057145,0.474276044,0.515629165
0.402336193,0.185384636,0.339506279,0.081613949,0.376538179,0.148740581,0.267470458,0.428364321,1.129446179,0.262910412,0.458693558,0.645375473,0.334693102,0.562647537,0.449519804,0.547235986,0.524824086,0.538305327,0.486357392,0.566474172,0.503180892
0.16792231,0.454068979,0.424535429,0.392209355,0.321647484,0.709427164,0.363575407,0.261661328,0.530976388,0.872277298,0.352913607,0.456242921,0.376393476,0.4037634,0.679396457,0.53672715,0.466750809,0.463223347,0.505693354,0.531099464,0.518431386
0.318086581,0.293515794,0.21438146,0.433135044,0.248470947,0.787480193,0.670803248,0.339792487,0.372602262,0.328368548,0.523378999,0.527750438,0.343259884,0.52146642,0.64693565,0.532086802,0.548298297,0.485482402,0.476025342,0.500398782,0.463368483
0.556503,1.565224295,0.27315928,0.576761173,0.555502137,0.416512494,0.417036027,0.201542552,0.945110041,0.508851323,0.402083665,0.357681506,0.25401694,0.467111769,0.563259534,0.340178256,0.537210439,0.582028051,0.52068447,0.427732611,0.503769252
0.318086581,0.293515794,0.21438146,0.433135044,0.248470947,0.787480193,0.670803248,0.339792487,0.372602262,0.328368548,0.523378999,0.527750438,0.343259884,0.52146642,0.64693565,0.532086802,0.548298297,0.485482402,0.476025342,0.500398782,0.463368483
0.556503,1.565224295,0.27315928,0.576761173,0.555502137,0.416512494,0.417036027,0.201542552,0.945110041,0.508851323,0.402083665,0.357681506,0.25401694,0.467111769,0.563259534,0.340178256,0.537210439,0.582028051,0.52068447,0.427732611,0.503769252
0.401221228,0.559079297,0.655320024,0.691345958,0.260533905,1.371738348,0.371434875,0.120954834,0.297588006,0.372861218,0.685855061,0.515233934,0.322169668,0.432547729,0.448917038,0.50824095,0.494904068,0.472917168,0.516857276,0.521504522,0.517775124
0.050708111,0.423696531,0.100801051,0.666040418,0.928571699,0.41805521,0.944756534,0.113914034,0.642723555,0.62431339,0.530969408,0.510381497,0.398074612,0.442104884,0.43260262,0.488447165,0.622934897,0.539781588,0.564585158,0.512201834,0.488125283
