100,200,400,800,1600,3200,6400,12800,25600,51200,102400,204800,409600,819200,1638400,3276800,6553600,13107200,26214400
0,0.329696263,0,0.320848715,0.50180083,0,0.275996663,0.367523463,0.608013545,0.426934791,0.631935377,0.535368443,0.702727506,0.302778413,0.359685498,1.281357751,0.517672744,0.766789722,0.932456495
0.455006715,0.423886317,0,0.281826698,0.388053542,0,0.229376825,0.689233337,0.586339331,0,0.702588442,0.386994721,0.633207487,0.36299559,0,1.130225001,0.567270702,0.425607828,0.621670225
0,0.425502338,0,0,0,0.56414076,0.272655437,0.219726114,0.811061085,0.953714938,0.566526363,0.578793401,0.423558828,0.388571124,0.326533608,0.399632531,0.584043413,1.192213426,0
0,0,0,0.303403051,0,0.45192862,0.302747517,0.528196605,0.51552225,0.890568982,1.005423378,0.341834154,1.226248018,0.5816906,1.579989797,0.966832449,0.595313283,1.092060036,0.712564475
0,0,0.551505233,0.299667252,0.559779866,0,0.825737582,0.241179112,0.589505958,1.209247409,0.368167621,1.016288898,0.257026851,0.781359833,0.563719396,0.599909822,0.560192448,0.70631048,0.756431941
0,0,0.353951473,0.269513579,0,0.234227587,0.546336817,0.695754258,0.335878415,0.984558293,0.502945266,0.724476795,1.733102947,0,0.45976591,0.801257357,0.960896627,0.783805482,0
0,0.400368232,0.698858936,0.580107364,0,0,0.344723205,0.609965042,0.698150156,0.246521476,0.648119103,0,0.318399467,0.627427832,0.730646171,0.913404922,0.813261222,0.781806106,1.202448403
0,0,0.559123756,0,0.325284566,0.631107831,0.797018062,0.24667065,0.305369412,0.662464646,0.762146625,0,0.487234355,0,0.815523886,0.664913237,0.637180724,0.635691627,0
0.32810591,0,0,0,0,0.609592473,0,0,0.348955225,0.278576599,0.583447198,0.443337711,0.598760318,0.439971033,0.588371725,0.544020327,0.898203643,0.883889474,0.699106176
0,0,0.317270366,0.430962312,0.297793185,0.237798072,0.522467715,0.453284147,0.259226878,0.325609618,0.352542949,0.473916577,0.486566319,0.843631341,0.54727338,0.604089749,0.740578213,0.810027665,0.978651003
0,0,0,0,0.364836492,0.61016036,0.397909099,0.223082979,0.429909758,0.375757418,0.647392243,0.458178159,0.577337854,0.567355626,0,1.28793275,0.553446563,0.565378357,0
