,100,200,400,800,1600,3200,6400,12800,25600,51200,102400,204800,409600,819200,1638400,3276800,6553600,13107200,26214400
zeta,4.617577426259809,5.304544053597342,5.994583703350002,6.686172764779341,7.378539792261521,8.071296622265669,8.764248558962212,9.457298100435992,10.150396457162184,10.843519224732477,11.536654198529389,12.229795275640763,12.922939404459658,13.61608505914489,14.30923147676643,15.002378275856909,15.695525265682058,16.388672350874582,17.081819483750817
expec_In_exist_to_end,5.02377286301916,5.770799623628854,6.628908034679974,7.614615754863514,8.746896591546223,10.04754572603832,11.541599247257706,13.257816069359945,15.229231509727027,17.493793183092446,20.095091452076637,23.08319849451541,26.515632138719887,30.458463019454044,34.98758636618489,40.19018290415327,46.166396989030815,53.031264277439774,60.91692603890808
expec_Rn_gamma,1.1058532515374924,0.9627011710488146,0.8380800467423839,0.7295910567788244,0.6351459054546201,0.5529266257687463,0.48135058552440735,0.41904002337119206,0.3647955283894122,0.31757295272731006,0.2764633128843732,0.24067529276220373,0.20952001168559603,0.18239776419470613,0.15878647636365506,0.13823165644218663,0.12033764638110188,0.10476000584279803,0.09119888209735309
Phi_0_gamma,34.10248262829164,63.17555046346914,136.0013139529298,800.0,388.2924948121969,703.9491256096636,1087.0830306512569,1849.740152145979,2476.8617896792725,5526.416154106617,10063.215165886626,18080.497897535486,29118.714391934962,54148.39073130412,76989.99165083769,140109.26961155536,265328.7958507618,462902.7443051377,869800.7453505814
lambda_0,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996
lambda_1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
r_1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
alpha,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
