100,200,400,800,1600,3200,6400,12800,25600,51200,102400,204800,409600,819200,1638400,3276800,6553600,13107200,26214400
0,0.243034221,0,0.14936933,0.359693697,0,0.157192036,0.299457597,0.626864495,0.374051444,0.529907245,0.498635497,0.701775317,0.248782785,0.307333998,1.348291509,0.45105638,0.745149444,0.914103912
0.106382762,0.060647412,0,0.112093104,0.297338509,0,0.122557389,0.570977184,0.58319702,0,0.660947646,0.319360949,0.533899224,0.31888262,0,1.103682055,0.557864769,0.372075577,0.589511206
0,0.19532078,0,0,0,0.625588735,0.152500445,0.086818014,0.726776077,0.894139415,0.504559371,0.502537384,0.387140479,0.314887681,0.289349754,0.341187887,0.562791681,1.168307684,0
0,0,0,0.082751646,0,0.382075898,0.202494478,0.455943975,0.449130742,0.84096897,1.017104685,0.256689584,1.269950711,0.571306136,1.560260137,0.920330321,0.586952921,1.11201085,0.654296558
0,0,0.490072397,0.189667213,0.698778457,0,0.852821873,0.116922913,0.534316885,1.185928981,0.304100218,0.978966998,0.166000339,0.761539923,0.524405871,0.575463397,0.533131745,0.716030005,0.734560678
0,0,0.028786674,0.08131622,0,0.066598494,0.561735587,0.599876837,0.242828387,1.029344689,0.417424463,0.747646464,1.773735396,0,0.422814782,0.783866816,0.995781438,0.756716617,0
0,0.149083768,0.645971474,0.485481838,0,0,0.242312763,0.567433704,0.628942628,0.11903003,0.559678574,0,0.239149159,0.612780103,0.665771184,0.890399698,0.767344906,0.764119366,1.117795187
0,0,0.496411448,0,0.186194552,0.561915835,0.739931947,0.114577512,0.210354912,0.65641506,0.754182857,0,0.45341993,0,0.785905307,0.612675787,0.583968724,0.60819252,0
0.195253936,0,0,0,0,0.532283805,0,0,0.288562526,0.200151205,0.548093815,0.365519297,0.620407746,0.403410975,0.554464762,0.544219109,0.833384474,0.891572929,0.675537543
0,0,0.211011403,0.401738255,0.129599653,0.069624239,0.415979316,0.418704419,0.172293828,0.266187031,0.250790974,0.449903589,0.453165326,0.906490321,0.479171174,0.568346276,0.733480273,0.815644379,0.980438669
0,0,0,0,0.251851276,0.650482497,0.257108793,0.064387274,0.421817514,0.357879359,0.567796803,0.393896145,0.568479609,0.544180703,0,1.230381561,0.5381022,0.509572537,0
