100,200,400,800,1600,3200,6400,12800,25600,51200,102400,204800,409600,819200,1638400,3276800,6553600,13107200,26214400
0,2,0,9,6,12,12,8,17,13,15,18,29,26,30,42,61,62,51
4,5,0,3,6,10,13,8,13,0,22,23,23,30,34,30,45,40,65
6,3,8,0,9,6,7,8,8,22,23,21,22,24,31,37,47,48,58
